Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Kendrick Bourne (11239576),Kendrick Bourne,11239576,WR/FLEX,3000,DET@SF 09/16/2018 04:05PM ET,SF,0
TE,Luke Willson (11239640),Luke Willson,11239640,TE/FLEX,3000,DET@SF 09/16/2018 04:05PM ET,DET,0
RB,Justin Davis (11239208),Justin Davis,11239208,RB/FLEX,3000,ARI@LAR 09/16/2018 04:05PM ET,LAR,0
RB,Derrick Coleman (11239268),Derrick Coleman,11239268,RB/FLEX,3000,ARI@LAR 09/16/2018 04:05PM ET,ARI,0
WR,Pharoh Cooper (11239500),Pharoh Cooper,11239500,WR/FLEX,3000,ARI@LAR 09/16/2018 04:05PM ET,LAR,0
WR,Josh Reynolds (11239502),Josh Reynolds,11239502,WR/FLEX,3000,ARI@LAR 09/16/2018 04:05PM ET,LAR,0
WR,Michael Thomas (11239504),Michael Thomas,11239504,WR/FLEX,3000,ARI@LAR 09/16/2018 04:05PM ET,LAR,0
WR,Trent Sherfield (11239578),Trent Sherfield,11239578,WR/FLEX,3000,ARI@LAR 09/16/2018 04:05PM ET,ARI,0
RB,James Develin (11239214),James Develin,11239214,RB/FLEX,3000,NE@JAX 09/16/2018 04:25PM ET,NE,6.2
RB,Tommy Bohanon (11239270),Tommy Bohanon,11239270,RB/FLEX,3000,NE@JAX 09/16/2018 04:25PM ET,JAX,0
WR,Chad Hansen (11239506),Chad Hansen,11239506,WR/FLEX,3000,NE@JAX 09/16/2018 04:25PM ET,NE,0
WR,Cody Hollister (11239580),Cody Hollister,11239580,WR/FLEX,3000,NE@JAX 09/16/2018 04:25PM ET,NE,0
WR,Matthew Slater (11239582),Matthew Slater,11239582,WR/FLEX,3000,NE@JAX 09/16/2018 04:25PM ET,NE,0
WR,D.J. Chark Jr. (11239584),D.J. Chark Jr.,11239584,WR/FLEX,3000,NE@JAX 09/16/2018 04:25PM ET,JAX,0
WR,Jaydon Mickens (11239586),Jaydon Mickens,11239586,WR/FLEX,3000,NE@JAX 09/16/2018 04:25PM ET,JAX,0
WR,Rashad Greene Sr. (11239588),Rashad Greene Sr.,11239588,WR/FLEX,3000,NE@JAX 09/16/2018 04:25PM ET,JAX,0
WR,Braxton Berrios (11239598),Braxton Berrios,11239598,WR/FLEX,3000,NE@JAX 09/16/2018 04:25PM ET,NE,0
WR,Riley McCarron (11239602),Riley McCarron,11239602,WR/FLEX,3000,NE@JAX 09/16/2018 04:25PM ET,NE,-1
DST,Patriots  (11239800),Patriots ,11239800,DST,3000,NE@JAX 09/16/2018 04:25PM ET,NE,8
RB,DeAndre Washington (11239210),DeAndre Washington,11239210,RB/FLEX,3000,OAK@DEN 09/16/2018 04:25PM ET,OAK,0
RB,Keith Smith (11239212),Keith Smith,11239212,RB/FLEX,3000,OAK@DEN 09/16/2018 04:25PM ET,OAK,0
RB,Andy Janovich (11239272),Andy Janovich,11239272,RB/FLEX,3000,OAK@DEN 09/16/2018 04:25PM ET,DEN,0
WR,Keon Hatcher (11239508),Keon Hatcher,11239508,WR/FLEX,3000,OAK@DEN 09/16/2018 04:25PM ET,OAK,0
WR,Dwayne Harris (11239510),Dwayne Harris,11239510,WR/FLEX,3000,OAK@DEN 09/16/2018 04:25PM ET,OAK,0
WR,Seth Roberts (11239512),Seth Roberts,11239512,WR/FLEX,3000,OAK@DEN 09/16/2018 04:25PM ET,OAK,2.1
WR,Tim Patrick (11239590),Tim Patrick,11239590,WR/FLEX,3000,OAK@DEN 09/16/2018 04:25PM ET,DEN,0
WR,Isaiah McKenzie (11239592),Isaiah McKenzie,11239592,WR/FLEX,3000,OAK@DEN 09/16/2018 04:25PM ET,DEN,0
WR,Jordan Taylor (11239594),Jordan Taylor,11239594,WR/FLEX,3000,OAK@DEN 09/16/2018 04:25PM ET,DEN,0
WR,DaeSean Hamilton (11239600),DaeSean Hamilton,11239600,WR/FLEX,3000,OAK@DEN 09/16/2018 04:25PM ET,DEN,0
TE,Austin Hooper (11239644),Austin Hooper,11239644,TE/FLEX,2900,CAR@ATL 09/16/2018 01:00PM ET,ATL,5.4
TE,Ian Thomas (11239646),Ian Thomas,11239646,TE/FLEX,2900,CAR@ATL 09/16/2018 01:00PM ET,CAR,2.4
DST,Panthers  (11239809),Panthers ,11239809,DST,2900,CAR@ATL 09/16/2018 01:00PM ET,CAR,12
TE,Ricky Seals-Jones (11239648),Ricky Seals-Jones,11239648,TE/FLEX,2900,ARI@LAR 09/16/2018 04:05PM ET,ARI,4.9
TE,Cameron Brate (11239656),Cameron Brate,11239656,TE/FLEX,2800,PHI@TB 09/16/2018 01:00PM ET,TB,0
TE,Jesse James (11239652),Jesse James,11239652,TE/FLEX,2800,KC@PIT 09/16/2018 01:00PM ET,PIT,9
TE,Mike Gesicki (11239654),Mike Gesicki,11239654,TE/FLEX,2800,MIA@NYJ 09/16/2018 01:00PM ET,MIA,2.1
DST,49ers  (11239803),49ers ,11239803,DST,2800,DET@SF 09/16/2018 04:05PM ET,SF,6
TE,Tyler Higbee (11239650),Tyler Higbee,11239650,TE/FLEX,2800,ARI@LAR 09/16/2018 04:05PM ET,LAR,0
DST,Jaguars  (11239802),Jaguars ,11239802,DST,2800,NE@JAX 09/16/2018 04:25PM ET,JAX,13
DST,Falcons  (11239804),Falcons ,11239804,DST,2700,CAR@ATL 09/16/2018 01:00PM ET,ATL,7
DST,Redskins  (11239805),Redskins ,11239805,DST,2700,IND@WAS 09/16/2018 01:00PM ET,WAS,13
TE,Ryan Griffin (11239668),Ryan Griffin,11239668,TE/FLEX,2700,HOU@TEN 09/16/2018 01:00PM ET,HOU,0
TE,Dallas Goedert (11239660),Dallas Goedert,11239660,TE/FLEX,2700,PHI@TB 09/16/2018 01:00PM ET,PHI,1.4
TE,Demetrius Harris (11239666),Demetrius Harris,11239666,TE/FLEX,2700,KC@PIT 09/16/2018 01:00PM ET,KC,0
DST,Steelers  (11239801),Steelers ,11239801,DST,2700,KC@PIT 09/16/2018 01:00PM ET,PIT,11
TE,Virgil Green (11239662),Virgil Green,11239662,TE/FLEX,2700,LAC@BUF 09/16/2018 01:00PM ET,LAC,4.1
TE,Hakeem Valles (11239658),Hakeem Valles,11239658,TE/FLEX,2700,DET@SF 09/16/2018 04:05PM ET,DET,1.5
TE,Jake Butt (11239664),Jake Butt,11239664,TE/FLEX,2700,OAK@DEN 09/16/2018 04:25PM ET,DEN,4.9
TE,Jordan Akins (11239674),Jordan Akins,11239674,TE/FLEX,2600,HOU@TEN 09/16/2018 01:00PM ET,HOU,3.1
DST,Texans  (11239807),Texans ,11239807,DST,2600,HOU@TEN 09/16/2018 01:00PM ET,HOU,8
TE,Jordan Leggett (11239672),Jordan Leggett,11239672,TE/FLEX,2600,MIA@NYJ 09/16/2018 01:00PM ET,NYJ,0
TE,Antonio Gates (11239676),Antonio Gates,11239676,TE/FLEX,2600,LAC@BUF 09/16/2018 01:00PM ET,LAC,5.6
DST,Vikings  (11239810),Vikings ,11239810,DST,2600,MIN@GB 09/16/2018 01:00PM ET,MIN,18
TE,Garrett Celek (11239678),Garrett Celek,11239678,TE/FLEX,2600,DET@SF 09/16/2018 04:05PM ET,SF,0
TE,Jermaine Gresham (11239680),Jermaine Gresham,11239680,TE/FLEX,2600,ARI@LAR 09/16/2018 04:05PM ET,ARI,0
TE,Dwayne Allen (11239682),Dwayne Allen,11239682,TE/FLEX,2600,NE@JAX 09/16/2018 04:25PM ET,NE,0
TE,Eric Saubert (11239684),Eric Saubert,11239684,TE/FLEX,2500,CAR@ATL 09/16/2018 01:00PM ET,ATL,0
TE,Logan Paulsen (11239686),Logan Paulsen,11239686,TE/FLEX,2500,CAR@ATL 09/16/2018 01:00PM ET,ATL,0
TE,Chris Manhertz (11239736),Chris Manhertz,11239736,TE/FLEX,2500,CAR@ATL 09/16/2018 01:00PM ET,CAR,0
TE,Erik Swoope (11239728),Erik Swoope,11239728,TE/FLEX,2500,IND@WAS 09/16/2018 01:00PM ET,IND,2.3
TE,Ryan Hewitt (11239738),Ryan Hewitt,11239738,TE/FLEX,2500,IND@WAS 09/16/2018 01:00PM ET,IND,0
TE,Jeremy Sprinkle (11239740),Jeremy Sprinkle,11239740,TE/FLEX,2500,IND@WAS 09/16/2018 01:00PM ET,WAS,0
TE,Luke Stocker (11239718),Luke Stocker,11239718,TE/FLEX,2500,HOU@TEN 09/16/2018 01:00PM ET,TEN,5.7
