Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Lawrence Keys III (11356282),Lawrence Keys III,11356282,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Javon McKinley (11356285),Javon McKinley,11356285,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Nic Weishar (11356288),Nic Weishar,11356288,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,8.4
WR,Cole Kmet (11356291),Cole Kmet,11356291,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,1.85
WR,Greg Mailey (11356294),Greg Mailey,11356294,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Xavier Lezynski (11356297),Xavier Lezynski,11356297,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Tommy Tremble (11356300),Tommy Tremble,11356300,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Joe Wilkins (11356303),Joe Wilkins,11356303,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Arion Shinaver (11356306),Arion Shinaver,11356306,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Micah Jones (11356309),Micah Jones,11356309,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Isaiah Robertson (11356312),Isaiah Robertson,11356312,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Matt Salerno (11356315),Matt Salerno,11356315,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Leo Albano (11356318),Leo Albano,11356318,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Brock Wright (11356321),Brock Wright,11356321,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,4.6
WR,Jack Henige (11356324),Jack Henige,11356324,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,George Takacs (11356327),George Takacs,11356327,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Kevin Austin (11356330),Kevin Austin,11356330,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,3.45
WR,Braden Lenzy (11356333),Braden Lenzy,11356333,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,0
WR,Michael Young (11356336),Michael Young,11356336,WR/FLEX/S-FLEX,3000,STAN@ND 09/29/2018 07:30PM ET,ND,3.25
RB,Jamyn Patu (11356566),Jamyn Patu,11356566,RB/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
RB,Sean McGrew (11356569),Sean McGrew,11356569,RB/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,3.63
RB,Richard Newton (11356572),Richard Newton,11356572,RB/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
RB,Kamari Pleasant (11356575),Kamari Pleasant,11356575,RB/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,6.25
RB,Malik Braxton (11356578),Malik Braxton,11356578,RB/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0.7
WR,Devin Culp (11356602),Devin Culp,11356602,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Jacob Kizer (11356605),Jacob Kizer,11356605,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
